Year;Specimen;PathogenName;AntibioticName;Iso3;CountryTerritoryArea;WHORegionName;InterpretableAST;Resistant;ResistancePercentage
2023;Urinary tract;Klebsiella pneumoniae;Cefepime;CMR;Cameroon;African Region;138;86;62.31884058
2023;Urinary tract;Klebsiella pneumoniae;Cefotaxime;CMR;Cameroon;African Region;169;100;59.171597633
2023;Urinary tract;Klebsiella pneumoniae;Ceftazidime;CMR;Cameroon;African Region;205;114;55.609756098
2023;Urinary tract;Klebsiella pneumoniae;Ceftriaxone;CMR;Cameroon;African Region;110;86;78.181818182
2023;Urinary tract;Klebsiella pneumoniae;Ciprofloxacin;CMR;Cameroon;African Region;225;94;41.777777778
2023;Urinary tract;Klebsiella pneumoniae;Co-trimoxazole;CMR;Cameroon;African Region;165;130;78.787878788
2023;Urinary tract;Klebsiella pneumoniae;Ertapenem;CMR;Cameroon;African Region;131;23;17.557251908
2023;Urinary tract;Klebsiella pneumoniae;Imipenem;CMR;Cameroon;African Region;186;18;9.677419355
2023;Urinary tract;Klebsiella pneumoniae;Levofloxacin;CMR;Cameroon;African Region;97;37;38.144329897
2023;Urinary tract;Klebsiella pneumoniae;Meropenem;CMR;Cameroon;African Region;69;7;10.144927536
2023;Urinary tract;Klebsiella pneumoniae;Cefepime;COL;Colombia;Region of the Americas;38108;8277;21.719848851
2023;Urinary tract;Klebsiella pneumoniae;Cefotaxime;COL;Colombia;Region of the Americas;6228;1765;28.339755941
2023;Urinary tract;Klebsiella pneumoniae;Ceftazidime;COL;Colombia;Region of the Americas;37095;8755;23.601563553
2023;Urinary tract;Klebsiella pneumoniae;Ceftriaxone;COL;Colombia;Region of the Americas;32784;9300;28.36749634
2023;Urinary tract;Klebsiella pneumoniae;Ciprofloxacin;COL;Colombia;Region of the Americas;38002;11569;30.443134572
2023;Urinary tract;Klebsiella pneumoniae;Co-trimoxazole;COL;Colombia;Region of the Americas;34594;9375;27.100075158
2023;Urinary tract;Klebsiella pneumoniae;Colistin;COL;Colombia;Region of the Americas;4113;249;6.053975201
2023;Urinary tract;Klebsiella pneumoniae;Doripenem;COL;Colombia;Region of the Americas;218;11;5.04587156
2023;Urinary tract;Klebsiella pneumoniae;Ertapenem;COL;Colombia;Region of the Americas;36004;4270;11.859793356
2023;Urinary tract;Klebsiella pneumoniae;Imipenem;COL;Colombia;Region of the Americas;16760;2544;15.178997613
2023;Urinary tract;Klebsiella pneumoniae;Levofloxacin;COL;Colombia;Region of the Americas;11811;2645;22.394378122
2023;Urinary tract;Klebsiella pneumoniae;Meropenem;COL;Colombia;Region of the Americas;37587;4155;11.054353899
2023;Urinary tract;Klebsiella pneumoniae;Cefepime;DEU;Germany;European Region;31654;2787;8.804574461
2023;Urinary tract;Klebsiella pneumoniae;Cefotaxime;DEU;Germany;European Region;93278;8042;8.621539913
2023;Urinary tract;Klebsiella pneumoniae;Ceftazidime;DEU;Germany;European Region;93935;8256;8.789056262
2023;Urinary tract;Klebsiella pneumoniae;Ceftriaxone;DEU;Germany;European Region;52206;4230;8.102516952
2023;Urinary tract;Klebsiella pneumoniae;Ciprofloxacin;DEU;Germany;European Region;100884;9919;9.832084374
2023;Urinary tract;Klebsiella pneumoniae;Co-trimoxazole;DEU;Germany;European Region;101066;9497;9.396829794
2023;Urinary tract;Klebsiella pneumoniae;Ertapenem;DEU;Germany;European Region;68993;492;0.713115823
2023;Urinary tract;Klebsiella pneumoniae;Imipenem;DEU;Germany;European Region;23983;246;1.025726556
2023;Urinary tract;Klebsiella pneumoniae;Levofloxacin;DEU;Germany;European Region;30598;2838;9.275116021
2023;Urinary tract;Klebsiella pneumoniae;Meropenem;DEU;Germany;European Region;96155;364;0.378555457
2023;Urinary tract;Klebsiella pneumoniae;Cefepime;DZA;Algeria;African Region;89;33;37.078651685
2023;Urinary tract;Klebsiella pneumoniae;Cefotaxime;DZA;Algeria;African Region;823;400;48.602673147
2023;Urinary tract;Klebsiella pneumoniae;Ceftazidime;DZA;Algeria;African Region;210;98;46.666666667
2023;Urinary tract;Klebsiella pneumoniae;Ceftriaxone;DZA;Algeria;African Region;98;46;46.93877551
2023;Urinary tract;Klebsiella pneumoniae;Ciprofloxacin;DZA;Algeria;African Region;870;213;24.482758621
2023;Urinary tract;Klebsiella pneumoniae;Co-trimoxazole;DZA;Algeria;African Region;875;443;50.628571429
2023;Urinary tract;Klebsiella pneumoniae;Colistin;DZA;Algeria;African Region;684;9;1.315789474
2023;Urinary tract;Klebsiella pneumoniae;Ertapenem;DZA;Algeria;African Region;741;59;7.962213225
2023;Urinary tract;Klebsiella pneumoniae;Imipenem;DZA;Algeria;African Region;685;42;6.131386861
2023;Urinary tract;Klebsiella pneumoniae;Levofloxacin;DZA;Algeria;African Region;118;14;11.86440678
2023;Urinary tract;Klebsiella pneumoniae;Meropenem;DZA;Algeria;African Region;88;8;9.090909091
2023;Urinary tract;Klebsiella pneumoniae;Cefepime;EGY;Egypt;Eastern Mediterranean Region;79;61;77.215189873
2023;Urinary tract;Klebsiella pneumoniae;Cefotaxime;EGY;Egypt;Eastern Mediterranean Region;86;78;90.697674419
2023;Urinary tract;Klebsiella pneumoniae;Ceftazidime;EGY;Egypt;Eastern Mediterranean Region;100;93;93.0
2023;Urinary tract;Klebsiella pneumoniae;Ceftriaxone;EGY;Egypt;Eastern Mediterranean Region;123;114;92.682926829
2023;Urinary tract;Klebsiella pneumoniae;Ciprofloxacin;EGY;Egypt;Eastern Mediterranean Region;142;112;78.873239437
